,Unnamed: 0,Unnamed: 0.1,casenumber,counts,day,hour,lat,location,lon,minute,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
5793,5780,5767.0,2018-00000894,1,3,15,,Superior St At Cranston St,,45,1,"Assault, Simple",2018-01-03 15:45:00,JPirolli,11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - MINOR INJURY,2018
5794,5781,5768.0,2018-00000891,1,3,15,,Messer St At Westminster St,,41,1,Traffic Violation,2018-01-03 15:41:00,JLopes,31-8-2,Operation of MV When Registration Canceled,2018
5795,5782,5769.0,2018-00000891,1,3,15,,Messer St At Westminster St,,41,1,Traffic Violation,2018-01-03 15:41:00,JLopes,31-47-9,Operating a MV without Evidence of Insurance,2018
5796,5783,5770.0,2018-00000891,1,3,15,,Messer St At Westminster St,,41,1,Traffic Violation,2018-01-03 15:41:00,JLopes,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5797,5784,5771.0,2018-00000886,0,3,15,41.7976797229378,111 Adelaide Ave,-71.4195032005816,31,1,Lost Article,2018-01-03 15:31:00,Central Station,Not Used,No violations,2018
5798,5785,5772.0,2018-00000877,0,3,15,41.8309226086957,44 Regent Ave,-71.4353906956522,2,1,Request for Assistance,2018-01-03 15:02:00,Central Station,Not Used,No violations,2018
5799,5786,5773.0,2018-00000883,2,3,14,41.8236481,386 Atwells Ave,-71.4304498,58,1,Warrant\Capias,2018-01-03 14:58:00,LPichs,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2018
5800,5787,5774.0,2018-00000870,1,3,14,,Atwells Ave At Valley St,,37,1,Traffic Violation,2018-01-03 14:37:00,KMatsumoto,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5801,5788,5775.0,2018-00000859,1,3,14,41.82441170000001,700 Atwells Ave,-71.4402199,5,1,Vandalism,2018-01-03 14:05:58,MChasse,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5802,5789,5776.0,2018-00000854,1,3,13,,W  Fountain St At Battey St,,38,1,Disorderly Conduct,2018-01-03 13:38:00,ECraven,11-45-1,DISORDERLY CONDUCT,2018
5803,5790,5777.0,2018-00000844,1,3,13,41.829271399999996,100 Gaspee St,-71.41329920000003,23,1,"Assault, Simple",2018-01-03 13:23:09,DHull,11-5-3,SIMPLE ASSAULT/BATTERY,2018
5804,5791,5778.0,2018-00000843,1,3,13,,Dexter St At Huntington Ave,,23,1,Traffic Violation,2018-01-03 13:23:00,MTroia,31-3-1,Operation of Unregistered Vehicle,2018
5805,5792,5779.0,2018-00000843,1,3,13,,Dexter St At Huntington Ave,,23,1,Traffic Violation,2018-01-03 13:23:00,MTroia,31-38-4,Inspection Sticker Required,2018
5806,5793,5780.0,2018-00000846,1,3,13,41.826629,21 Cliff St,-71.4395475,23,1,Traffic Violation,2018-01-03 13:23:00,KMatsumoto,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5807,5794,5781.0,2018-00000843,1,3,13,,Dexter St At Huntington Ave,,23,1,Traffic Violation,2018-01-03 13:23:00,MTroia,31-8-3,Improper Use of Evidence of Registration or Certificate,2018
5808,5795,5782.0,2018-00000848,0,3,13,41.821250899999995,136 Knight St,-71.43037629999998,14,1,Missing Persons,2018-01-03 13:14:20,JDalton,Not Used,No violations,2018
5809,5796,5783.0,2018-00500021,1,3,13,41.810108,147 Clarence St,-71.448939,1,1,Larceny from Motor Vehicle,2018-01-03 13:01:48,CSical,11-41-1,LARCENY/U $1500 - FROM MV,2018
5810,5797,5784.0,2018-00000837,1,3,12,41.8455436,51 Silver Spring St,-71.416108,59,1,"Larceny, Pickpocketing",2018-01-03 12:59:00,CRodriguez,11-41-7,LARCENY FROM THE PERSON - POCKET PICKING,2018
5811,5798,5785.0,2018-00000830,1,3,12,41.8248538109398,68 Fulton St ,-71.41123133903521,43,1,Warrant\Capias,2018-01-03 12:43:00,VIn,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
5812,5799,5786.0,2018-00000826,1,3,12,41.818129,299 Carpenter St,-71.428591,24,1,Vandalism,2018-01-03 12:24:36,MMaycock,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5813,5800,5787.0,2018-00000824,2,3,12,41.8535471,740 Branch Ave,-71.42922370000002,13,1,Drug Offenses,2018-01-03 12:13:00,ZSilbert,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
5814,5801,5788.0,2018-00000824,1,3,12,41.8535471,740 Branch Ave,-71.42922370000002,13,1,Drug Offenses,2018-01-03 12:13:00,ZSilbert,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
5815,5802,5789.0,2018-00000824,1,3,12,41.8535471,740 Branch Ave,-71.42922370000002,13,1,Drug Offenses,2018-01-03 12:13:00,ZSilbert,21-28-4.01-A2B,MANUFACTURE/POSS/DELIVER SCH III/IV,2018
5816,5803,5790.0,2018-00000820,1,3,12,41.8164338,204 Hartford Ave,-71.4493032,1,1,Larceny from Motor Vehicle,2018-01-03 12:01:24,EChin,11-41-1,LARCENY/U $1500 - FROM MV,2018
5817,5804,5791.0,2018-00000817,1,3,11,41.8423886,522 River Ave,-71.44080500000003,55,1,"Larceny, Other",2018-01-03 11:55:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5818,5805,5792.0,2018-00000818,0,3,11,41.833700799999995,18 Winsor St,-71.420237,54,1,Request for Assistance,2018-01-03 11:54:00,WDickie,Not Used,No violations,2018
5819,5806,5793.0,2018-00000805,1,3,11,,Dean St At W Fountain St,,34,1,Traffic Violation,2018-01-03 11:34:00,MTroia,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5820,5807,5794.0,2018-00000805,1,3,11,,Dean St At W Fountain St,,34,1,Receiving Stolen Property,2018-01-03 11:34:00,MTroia,11-41-2,RECEIVING STOLEN GOODS-MISDEMEANOR,2018
5821,5808,5795.0,2018-00000804,1,3,11,41.82959320000001,100 Harold St,-71.4388397,27,1,Robbery,2018-01-03 11:27:00,JLeone,11-39-1,ROBBERY-1ST DEGREE,2018
5822,5809,5796.0,2018-00500022,1,3,11,,27 Calle Aa-Ff ,,15,1,"Fraud, Swindle",2018-01-03 11:15:51,CSical,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5823,5810,5797.0,2018-00000798,1,3,11,41.83494279999999,42 Hidden St,-71.40599370000002,9,1,"Larceny, Other",2018-01-03 11:09:52,RKing,11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,2018
5824,5811,5798.0,2018-00000816,1,3,11,41.8164338,204 Hartford Ave,-71.4493032,2,1,Larceny from Motor Vehicle,2018-01-03 11:02:42,EChin,11-41-1,LARCENY/U $1500 - FROM MV,2018
5825,5812,5799.0,2018-00000792,1,3,10,,Chapel St At Mathewson St,,50,1,Warrant\Capias,2018-01-03 10:50:00,SMurnighan,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
5826,5813,5800.0,2018-00000780,1,3,10,41.8302835,200 Academy Ave,-71.44447,8,1,"Larceny, Shoplifting",2018-01-03 10:08:00,JO,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
5827,5814,5801.0,2018-00000778,1,3,9,41.8478254,26 Anchor St,-71.427761,59,1,Vandalism,2018-01-03 09:59:00,CRodriguez,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5828,5815,5802.0,2018-00000774,1,3,9,41.787225,29 Rutherglen Ave,-71.42439920000002,33,1,Burglary,2018-01-03 09:33:55,NDarling,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2018
5829,5816,5803.0,2018-00000769,1,3,9,,Manton Ave At Sheridan St,,26,1,Motor Vehicle Theft,2018-01-03 09:26:53,FLopez,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5830,5817,5804.0,2018-00500008,1,3,1,,White St At N Main St,,28,1,Vandalism,2018-01-03 01:28:44,MCute,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5831,5818,5805.0,2018-00000681,0,2,23,41.8193119183673,344 Washington St,-71.4201608979592,1,1,Dispersals,2018-01-02 23:01:00,MMena-Torres,Not Used,No violations,2018
5832,5819,5806.0,2018-00000670,0,2,22,41.821250899999995,136 Knight St,-71.43037629999998,21,1,Missing Persons,2018-01-02 22:21:00,Central Station,Not Used,No violations,2018
5833,5820,5807.0,2018-00000667,0,2,22,41.821250899999995,136 Knight St,-71.43037629999998,10,1,Missing Persons,2018-01-02 22:10:00,Central Station,Not Used,No violations,2018
5834,5821,5808.0,2018-00000661,1,2,22,,Kossuth St At Pope St,,0,1,"Assault, Simple",2018-01-02 22:00:00,Central Station,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
5835,5822,5809.0,2018-00000650,1,2,21,41.8199945,325 Washington St,-71.4207328,17,1,"Fraud, Swindle",2018-01-02 21:17:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5836,5823,5810.0,2018-00000641,1,2,20,41.808293400000004,38 Dartmouth Ave,-71.4221013,13,1,Vandalism,2018-01-02 20:13:00,ADiaz,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5837,5824,5811.0,2018-00000637,1,2,19,,Parade St At Hudson St,,54,1,"Assault, Simple",2018-01-02 19:54:00,JFonseca,11-5-3,SIMPLE ASSAULT/BATTERY,2018
5838,5825,5812.0,2018-00000640,0,2,19,41.839135,188 Fruit Hill Ave,-71.4688878,46,1,Disorderly Conduct,2018-01-02 19:46:46,MGammino,Not Used,No violations,2018
5839,5826,5813.0,2018-00000613,1,2,18,41.8141832,322 Broad St,-71.4210641,33,1,Larceny from Building,2018-01-02 18:33:00,JPirolli,11-41-1,LARCENY/U $1500 - FROM BLD,2018
5840,5827,5814.0,2018-00000601,1,2,17,,Heath St At Laban St,,59,1,Drug Offenses,2018-01-02 17:59:00,DPfeiffer,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
5841,5828,5815.0,2018-00000599,0,2,17,41.80828320000001,64 Dartmouth Ave,-71.4230918,52,1,Missing Persons,2018-01-02 17:52:00,Central Station,Not Used,No violations,2018
5842,5829,5816.0,2018-00000598,0,2,17,,Prairie Ave At Oxford St,,51,1,Motor Vehicle Violation,2018-01-02 17:51:00,RFoley,Not Used,No violations,2018
5843,5830,5817.0,2018-00000589,0,2,17,41.823625545454505,59 Salmon St,-71.4555453636364,30,1,Request for Assistance,2018-01-02 17:30:00,Central Station,Not Used,No violations,2018
5844,5831,5818.0,2018-00000586,2,2,17,41.8057864,253 Elmwood Ave,-71.4253915,13,1,"Larceny, Other",2018-01-02 17:13:00,AFrancis,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5845,5832,5819.0,2018-00000580,1,2,17,41.811867299999996,109 Roosevelt St,-71.44816390000003,12,1,"Larceny, Other",2018-01-02 17:12:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5846,5833,5820.0,2018-00000560,1,2,16,41.81173010000001,186 Chapin Ave,-71.4390094,29,1,"Fraud, Swindle",2018-01-02 16:29:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5847,5834,5821.0,2018-00000549,1,2,16,41.8240521,10 Dorrance St,-71.4117212,0,1,Tresspassing,2018-01-02 16:00:00,TRichards,11-44-26,WILLFUL TRESPASS,2018
5848,5835,5822.0,2018-00000541,0,2,15,41.8536621,939 Douglas Ave,-71.43751429999998,44,1,Missing Persons,2018-01-02 15:44:00,Central Station,Not Used,No violations,2018
5849,5836,5823.0,2018-00000539,0,2,15,41.8236164,Atwells Avenue ,-71.4272333,34,1,Lost Article,2018-01-02 15:34:00,Central Station,Not Used,No violations,2018
5850,5837,5824.0,2018-00000535,1,2,15,41.8357501,4 Osborn St,-71.42495629999998,0,1,Weapons,2018-01-02 15:00:00,AKanelopoulos,11-47-8-C,POSSESSION OF FA COMMIT CTRL SUB VIOL,2018
5851,5838,5825.0,2018-00000535,2,2,15,41.8357501,4 Osborn St,-71.42495629999998,0,1,Drug Offenses,2018-01-02 15:00:00,AKanelopoulos,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
5852,5839,5826.0,2018-00000535,1,2,15,41.8357501,4 Osborn St,-71.42495629999998,0,1,Weapons,2018-01-02 15:00:00,AKanelopoulos,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,2018
5853,5840,5827.0,2018-00000529,1,2,14,41.7998965,112 Hamilton St,-71.4212579,49,1,Larceny from Building,2018-01-02 14:49:00,ADiaz,11-41-6,ATTEMPTED LARCENY/U $1500 - FROM BLD,2018
5854,5841,5828.0,2018-00000508,1,2,13,,Huntington Ave At Dexter St,,37,1,Traffic Violation,2018-01-02 13:37:00,MTroia,31-3-32,Driving with Expired Registration,2018
5855,5842,5829.0,2018-00000505,1,2,13,41.825590999999996,1 Butler Ave,-71.38474479999998,26,1,"Larceny, Other",2018-01-02 13:26:00,GPereira,11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,2018
5856,5843,5830.0,2018-00000490,1,2,12,41.812103223218,51 Arch St,-71.4254882266353,55,1,"Assault, Simple",2018-01-02 12:55:00,LFernandez,11-5-3,SIMPLE ASSAULT/BATTERY,2018
5857,5844,5831.0,2018-00000488,1,2,12,41.8140138,18 Emmett St,-71.4133559,52,1,"Larceny, Other",2018-01-02 12:52:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5858,5845,5832.0,2018-00000486,1,2,12,,Pine St At Lockwood St,,48,1,Vandalism,2018-01-02 12:48:15,MChasse,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5859,5846,5833.0,2018-00000482,1,2,12,41.838457,601 N  Main St,-71.40909,32,1,"Larceny, Other",2018-01-02 12:32:00,Central Station,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5860,5847,5834.0,2018-00000474,1,2,12,,Bucklin St At Hanover St,,7,1,Traffic Violation,2018-01-02 12:07:00,MTroia,31-3-1,Operation of Unregistered Vehicle,2018
5861,5848,5835.0,2018-00000467,2,2,11,41.8138466,343 Broad St,-71.4221319,48,1,Drug Offenses,2018-01-02 11:48:00,SLafferty,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
5862,5849,5836.0,2018-00000467,2,2,11,41.8138466,343 Broad St,-71.4221319,48,1,RI Statute Violation,2018-01-02 11:48:00,SLafferty,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,2018
5863,5850,5837.0,2018-00000468,1,2,11,41.808694784299,41 Harvard Ave,-71.41906951467391,38,1,Motor Vehicle Theft,2018-01-02 11:38:08,LAndreozzi,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5864,5851,5838.0,2018-00000464,1,2,11,41.8417749090909,63 March St,-71.4259626363636,33,1,Receiving Stolen Property,2018-01-02 11:33:00,CRodriguez,31-9-2,Possession of Stolen Vehicle or Parts,2018
5865,5852,5839.0,2018-00000464,1,2,11,41.8417749090909,63 March St,-71.4259626363636,33,1,Traffic Violation,2018-01-02 11:33:00,CRodriguez,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5866,5853,5840.0,2018-00000461,1,2,11,41.851616633667604,519 Branch Ave,-71.42287883741209,32,1,Traffic Violation,2018-01-02 11:32:00,MMoonan,31-17-6,"Yielding to Emergency Vehicles, Failure to Yield ROW",2018
5867,5854,5841.0,2018-00000460,1,2,11,,Bucklin St At Hanover St,,31,1,Traffic Violation,2018-01-02 11:31:00,MTroia,31-8-2,Operation of MV When Registration Canceled,2018
5868,5855,5842.0,2018-00000451,1,2,10,41.8228656,25 Weeden St,-71.4247265,40,1,Vandalism,2018-01-02 10:40:25,MCaraccia,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5869,5856,5843.0,2018-00000449,1,2,10,41.8018828,404 Potters Ave,-71.4217691,26,1,Larceny from Building,2018-01-02 10:26:04,MChasse,11-41-1,LARCENY/U $1500 - FROM BLD,2018
5870,5857,5844.0,2018-00000447,1,2,10,41.823626,45 Salmon St,-71.455543,14,1,Motor Vehicle Theft,2018-01-02 10:14:56,LAndreozzi,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5871,5858,5845.0,2018-00000438,1,2,9,41.7982149,520 Elmwood Ave,-71.4257264,50,1,"Fraud, Swindle",2018-01-02 09:50:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5872,5859,5846.0,2018-00500007,1,2,9,41.837530969031604,141 Freeman Pky,-71.3926005705627,22,1,Vandalism,2018-01-02 09:22:59,CVieira,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5873,5860,5847.0,2018-00000417,1,2,8,41.7876573,202 Washington Ave,-71.3973008,32,1,"Fraud, Swindle",2018-01-02 08:32:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5874,5861,5848.0,2018-00000416,1,2,8,41.8322432,830 Chalkstone Ave,-71.43222159999998,20,1,Vandalism,2018-01-02 08:20:00,JIannucci,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5875,5862,5849.0,2018-00000406,1,2,7,41.7993098,42 Lexington Ave,-71.418127,31,1,Burglary,2018-01-02 07:31:49,ADeschamps,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,2018
5876,5863,5850.0,2018-00000385,1,2,3,41.8196796,266 Wickenden St,-71.39776640000002,5,1,Burglary,2018-01-02 03:05:00,DIamarone,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2018
5877,5864,5851.0,2018-00000377,0,2,2,41.820728700000004,254 Washington St,-71.4175483,19,1,Property Damage,2018-01-02 02:19:31,AGroot,Not Used,No violations,2018
5878,5865,5852.0,2018-00000373,1,2,1,,Atwellsatcovell ,,55,1,Warrant\Capias,2018-01-02 01:55:00,MJennette,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2018
5879,5866,5853.0,2018-00000371,1,2,1,41.833276700000006,20 Clematis St,-71.4461558,21,1,Motor Vehicle Theft,2018-01-02 01:21:22,RJones,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5880,5867,5854.0,2018-00000359,1,2,0,41.851514142857106,310 Hawkins St,-71.41968100000003,2,1,"Assault, Aggravated",2018-01-02 00:02:00,GVargas,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2018
5881,5868,5855.0,2018-00500006,1,1,23,,Nata ,,3,1,"Fraud, Swindle",2018-01-01 23:03:02,CVieira,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5882,5869,5856.0,2018-00000348,0,1,22,41.81639600000001,2 Harkness St,-71.43409,20,1,D.O.A.,2018-01-01 22:20:00,AFrancis,Not Used,No violations,2018
5883,5870,5857.0,2018-00000344,1,1,21,41.8189314,1303 Main St ,-71.4008355,46,1,RI Statute Violation,2018-01-01 21:46:31,DWaters,36-M,DAMAGED VEHICLE,2018
5884,5871,5858.0,2018-00000339,0,1,21,41.836975,188 Douglas Ave,-71.4223542,37,1,Property Damage,2018-01-01 21:37:00,CBrown,Not Used,No violations,2018
5885,5872,5859.0,2018-00000319,1,1,19,41.8261192,25 Unit St,-71.4542578,57,1,Murder\Manslaughter,2018-01-01 19:57:00,MOtrando,11-23-1,MURDER-1ST DEGREE,2018
5886,5873,5860.0,2018-00000301,1,1,18,,Whitford Ave At Kimball St,,41,1,Drug Offenses,2018-01-01 18:41:00,DJohnson,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2018
5887,5874,5861.0,2018-00000301,1,1,18,,Whitford Ave At Kimball St,,41,1,Traffic Violation,2018-01-01 18:41:00,DJohnson,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
5888,5875,5862.0,2018-00000297,1,1,18,41.8527425333333,201 Summit Ave,-71.39677979999998,15,1,RI Statute Violation,2018-01-01 18:15:42,DWaters,36-M,DAMAGED VEHICLE,2018
5889,5876,5863.0,2018-00500004,1,1,17,,Pine St At Chestnut St,,9,1,Vandalism,2018-01-01 17:09:21,CVieira,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5890,5877,5864.0,2018-00000281,0,1,17,,Depasqule Square ,,4,1,Article Found,2018-01-01 17:04:00,Central Station,Not Used,No violations,2018
5891,5878,5865.0,2018-00000276,1,1,16,41.827677,1 Providence Pl,-71.4166245,52,1,"Larceny, Shoplifting",2018-01-01 16:52:00,ITorres,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
5892,5879,5866.0,2018-00000267,0,1,16,41.8364775,94 Rowley St,-71.4648806,33,1,Disturbance,2018-01-01 16:33:01,MGammino,Not Used,No violations,2018
5893,5880,5867.0,2018-00000263,1,1,16,41.816646999999996,1 Valley St,-71.4403863,18,1,"Assault, Simple",2018-01-01 16:18:00,MCifuentes,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
5894,5881,5868.0,2018-00000251,1,1,15,41.8332507192951,850 Manton Ave,-71.4655594725393,24,1,"Larceny, Other",2018-01-01 15:24:41,MGammino,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5895,5882,5869.0,2018-00000254,1,1,15,41.791382299999995,26 Woodmont St,-71.4261416,23,1,Burglary,2018-01-01 15:23:00,MVittorioso,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2018
5896,5883,5870.0,2018-00000244,0,1,14,41.7882725507083,66 Homer St,-71.4053021287663,36,1,Threats,2018-01-01 14:36:00,JButen,Not Used,No violations,2018
5897,5884,5871.0,2018-00000241,0,1,14,41.8201208632008,7 E  Transit St,-71.40270830551951,32,1,Alarm-Residental,2018-01-01 14:32:00,MCastillo,Not Used,No violations,2018
5898,5885,5872.0,2018-00000239,1,1,14,41.827677,1 Providence Pl,-71.4166245,21,1,"Fraud, Swindle",2018-01-01 14:21:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5899,5886,5873.0,2018-00000222,1,1,13,41.796617299999994,36 Gallatin St,-71.4147441,41,1,Vandalism,2018-01-01 13:41:00,Central Station,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5900,5887,5874.0,2018-00000220,0,1,13,41.8275846,141 Hendrick St,-71.4495022,30,1,Request for Assistance,2018-01-01 13:30:00,JAndrade,Not Used,No violations,2018
5901,5888,5875.0,2018-00000186,1,1,11,41.854633,121 Lubec St,-71.44564759999999,49,1,Burglary,2018-01-01 11:49:00,ITorres,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,2018
5902,5889,5876.0,2018-00000186,1,1,11,41.855039,121 Lubec St,-71.44518640000003,49,1,Burglary,2018-01-01 11:49:00,ITorres,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,2018
5903,5890,5877.0,2018-00000182,1,1,11,41.84797800000001,291 Branch Ave ,-71.414794,41,1,"Fraud, Swindle",2018-01-01 11:41:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
5904,5891,5878.0,2018-00000177,1,1,11,41.833611499999996,46 Victoria St,-71.4548485,15,1,Vandalism,2018-01-01 11:15:00,JButen,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
5905,5892,5879.0,2018-00000169,1,1,11,41.83418220000001,921 Manton Ave,-71.46739529999998,0,1,"Larceny, Other",2018-01-01 11:00:00,JAndrade,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
5906,5893,5880.0,2018-00000168,1,1,10,41.8332507192951,850 Manton Ave,-71.4655594725393,52,1,Motor Vehicle Theft,2018-01-01 10:52:00,JIannucci,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5907,5894,5881.0,2018-00000166,1,1,10,41.817448,235 Hartford Ave,-71.450903,22,1,RI Statute Violation,2018-01-01 10:22:18,LAndreozzi,19-26-6,ARTICLES APPEARING TO HAVE BEEN STOLEN,2018
5908,5895,5882.0,2018-00000165,1,1,10,41.7935813,102 Sassafras St,-71.4141782,14,1,Disorderly Conduct,2018-01-01 10:14:16,ADeschamps,11-45-1,DISORDERLY CONDUCT,2018
5909,5896,5883.0,2018-00000163,1,1,9,41.8157110296985,1688 Westminster St,-71.4379936720451,51,1,"Assault, Simple",2018-01-01 09:51:00,LFernandez,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
5910,5897,5884.0,2018-00000160,1,1,9,41.791244899999995,1297 Broad St,-71.4064892,20,1,Motor Vehicle Theft,2018-01-01 09:20:00,MChasse,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5911,5898,5885.0,2018-00000167,1,1,8,41.8240521,10 Dorrance St,-71.4117212,58,1,Motor Vehicle Theft,2018-01-01 08:58:16,ADeschamps,11-41-1,LARCENY/U $1500 - AUTO THEFT,2018
5912,5899,5886.0,2018-00000126,0,1,5,41.8199945,325 Washington St,-71.4207328,13,1,Found Property,2018-01-01 05:13:00,,Not Used,No violations,2018
5913,5900,5887.0,2018-00000123,1,1,4,41.810971,160 Wendell St,-71.4375229,58,1,"Assault, Simple",2018-01-01 04:58:00,RFedo,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
5914,5901,5888.0,2018-00000117,1,1,3,41.82403239999999,68 Glenbridge Ave,-71.4594051,35,1,Motor Vehicle Theft,2018-01-01 03:35:00,Central Station,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
5915,5902,5889.0,2018-00000087,1,1,3,41.816602,1 Bodell Ave,-71.45107,3,1,RI Statute Violation,2018-01-01 03:03:00,BMcKenna,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
5916,5903,5890.0,2018-00000087,1,1,3,41.816602,1 Bodell Ave,-71.45107,3,1,RI Statute Violation,2018-01-01 03:03:00,BMcKenna,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,2018
5917,5904,5891.0,2018-00000087,1,1,3,41.816602,1 Bodell Ave,-71.45107,3,1,Vandalism,2018-01-01 03:03:00,BMcKenna,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
5918,5905,5892.0,2018-00000087,1,1,3,41.816602,1 Bodell Ave,-71.45107,3,1,Disorderly Conduct,2018-01-01 03:03:00,BMcKenna,11-45-1,DISORDERLY CONDUCT,2018
5919,5906,5893.0,2018-00000083,1,1,3,41.82421348,344 S Water St,-71.40759242,2,1,"Assault, Aggravated",2018-01-01 03:02:00,JNajarian,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2018
